account,order_date,asin,product_name,unit_price,quantity,order_id,order_status
JuliePhil,2022-08-16,B072DRKT96,"Cosy House Collection Luxury Bamboo Sheets - 4 Piece Bedding Set - Bamboo Viscose Blend - Soft, Breathable, Deep Pocket - 1 Fitted Sheet, 1 Flat, 2 Pillow Cases - King, Tan",59.95,1,112-5045578-9961055,Closed
JuliePhil,2022-09-20,B08P131N24,KF-94 Face Mask - Good Manner - Korea Filter (20),17.44,1,111-2925645-4747427,Closed
JuliePhil,2017-10-14,0394805720,There's A Boy in the Girls' Bathroom,7.41,1,112-0703294-4205069,Closed
JuliePhil,2017-10-14,B00Q2B5KY2,"Portable Chargers 9000 RAVPower 9000mAh External Battery Pack (with AC Plug, iPhone MFI Certified, Built-in iPhone Lightning Connector) External Battery Pack iSmart Broad Compatibility, Fast Charging",42.99,1,112-0703294-4205069,Closed
JuliePhil,2017-05-28,B00SS79HI8,Rockport Men's Dressports Luxe Wing Tip Ox Black Oxford,109.9,1,112-3585813-1751464,Closed
JuliePhil,2019-06-07,B00GYQXRUE,"Tactix 320630 12 Drawer Cabinet, Storage & Hardware Parts Organizer, Black/Orange",20.69,1,114-3911260-6821807,Closed
JuliePhil,2019-09-10,B076ZN18KZ,HVAZI Metric M2.5 304 Stainless Steel Button Head Socket Cap Screws Nuts Assortment Kit,11.99,1,114-1291612-6297808,Closed
JuliePhil,2019-09-10,B0074BI6XG,"SHOWA N-Dex 7700PFT Accelerator-free Disposable Nitrile Glove, Powder Free, Medium (Pack of 50)",6.59,1,114-1291612-6297808,Closed
JuliePhil,2016-03-27,B00I6THTBK,1x Maru Lube 10 Ml Silicone Oil for Puzzle Cube 3x3x3 4x4x4 5x5x5 6x6x6 7x7x7,9.99,1,114-7131030-3089026,Closed
JuliePhil,2019-04-24,B01FHMPV1S,Power Strip Tower JACKYLED Surge Protector Electric Charging Station 3000W 13A 16AWG 10 Outlet Plugs with 4 USB Slot + 6ft Cord Wire Extension Universal Socket for PC Laptops Mobile,23.99,1,114-2070235-8063425,Closed
JuliePhil,2019-04-24,B073BZSGPK,KMC 6-Outlet Surge Protector Power Strip Clamp Mount 7 Feet Cord with 2.4A 2-Port USB Charging Station ...,16.99,1,114-2070235-8063425,Closed
JuliePhil,2015-02-28,B00KVMXI5G,Aromatherapy Essential Oil Diffuser &#x2765; By AromaSoft &#x2765; Powerful 24V Ultrasonic Home Oil Diffuser - Yes! &#x2736; FREE &#x2736; BONUS &#x2736; E-BOOK Added! &#x2764; Best Electronic Technol,49.97,1,114-4048359-3077026,Closed
JuliePhil,2015-06-15,1618655779,"Kaplan PSAT/NMSQT 2015 Strategies, Practice, and Review with 4 Practice Tests: Book + Online (Kaplan Test Prep)",11.42,1,113-4985058-0229832,Closed
JuliePhil,2015-06-15,1939750008,SHSAT Practice Tests: TJHSST Edition,17.96,1,113-4985058-0229832,Closed
JuliePhil,2015-06-15,B00WRGL1EO,Pride Insulated Jug 1/2 Gallon Assorted Colors,9.95,2,113-4985058-0229832,Closed
JuliePhil,2002-01-07,B00004T58G,Music & Lights Sit 'n Spin,19.99,1,104-0123008-0106346,Closed
JuliePhil,2021-02-10,B00Y1CVYDA,2 pack Lactase Enzyme Lacteeze Drops 15.5 ml Liquid,35.99,1,112-5481702-5091464,Closed
JuliePhil,2021-10-31,B0048DYQXM,"Craig Frames 1WB3BK 24 by 32-Inch Picture Frame, Smooth Wrap Finish, 1-Inch Wide, Black",42.98,1,112-7195030-7670607,Closed
JuliePhil,2026-02-10,B00MMCZKVS,"Clinique 3-Step Clarifying Lotion Face Exfoliator 1.0 | For Sensitive Skin | Toner With Witch Hazel + Salicylic Acid | Alcohol Free, 6.7 Fl Oz",22,1,111-5824608-7845013,Closed
JuliePhil,2020-10-14,B071WCB1T6,"Toshiba EM131A5C-BS Microwave Oven with Smart Sensor, Easy Clean Interior, ECO Mode and Sound On/Off, 1.2 Cu.ft, Black Stainless Steel",109.61,1,114-0241505-5335464,Closed
JuliePhil,2021-09-04,B0112XNQYU,"Mellanni Twin Sheet Set - Kids Bedding Set for Girls and Boys - Hotel Luxury 1800 Bedding Sheets & Pillowcases - Extra Soft Cooling Bed Sheets - Wrinkle, Fade, Stain Resistant - 3 Piece (Twin, Tan)",35.97,1,112-8848015-3697001,Closed
JuliePhil,2021-09-04,B07WRX53YS,"Shapermint Compression Wirefree High Support Bra for Women Small to Plus Size Everyday Wear, Exercise and Offers Back Support Nude",29.99,1,112-2363456-2219465,Closed
JuliePhil,2024-04-05,B01NB09NHK,"LUNT SOLAR Eclipse Glasses Approved 2024, 5 Pack HD Sharp Image Optical Film, ISO Certified Eclipse Glasses, AAS Approved",25.95,1,114-3585631-0445849,Closed
JuliePhil,2016-06-02,0764208985,Return to Me (The Restoration Chronicles) (Volume 1),9.01,1,116-8631389-0464225,Closed
JuliePhil,2024-05-03,B0B6NWJGG1,"Yes4All Triple-Layer Sponge Yoga Bolster Pillow for Restorative Yoga & Meditation - Versatile Yoga Support Pillow, Balance & Poses Modification",40.84,1,114-0387552-5489031,Closed
JuliePhil,2020-09-17,B086JPQ1Q8,Saodimallsu Womens Chunky Popcorn Cardigan Oversized Open Front Boyfriend Batwing Long Sleeve Knit Sweaters Wine Red,32.88,1,112-9509449-0274661,Closed
JuliePhil,2018-02-26,B01CDKCC0U,"iPhone Car Charger, [Apple MFI Certified] Lighting Car Charger for iPhone X, 8, 8Plus, 7, 7Plus 6S / 6S Plus, 6, 6 Plus, SE, 5, 5S, iPad Pro, Air 2, Mini 3 ,with Extra USB Port (White)",16.99,1,112-8311774-9369004,Closed
JuliePhil,2018-02-26,B072MCQM2C,"All season Cotton Thermal Blanket in Basket Weave Design - Perfect for Layering Any Bed, Queen size, Mint Leaf Green color Size 90""x90"" offered by Linen Clubs",26.99,1,114-2607442-6152229,Closed
JuliePhil,2021-05-20,B088KTQLWD,Easy Off 74017 24 Oz Lemon Scent Fume Free Oven Cleaner,21.88,1,112-8233645-9626643,Closed
JuliePhil,2016-11-28,B000EEL920,"Dunlop SLS1503BK Straplok® Traditional Strap Retainer System, Black",11.99,1,106-9465371-2992250,Closed
JuliePhil,2022-09-06,B09S2W8VBB,"AROEVE Air Purifiers for Large Room Up to 1095 Sq Ft Coverage with Air Quality Sensors CADR up to 300+ H13 Ture HEPA Filter with Auto Function Ultra-Quiet Sleep Mode Air Cleaner Remove 99.97% of Dust,",129.99,1,112-8591323-2118622,Closed
JuliePhil,2025-03-08,059379740X,Deepen Your Friendship with God: A 52-Week Devotional Journey,16,1,113-9441979-0395406,Closed
JuliePhil,2019-03-02,B06ZZJL7L3,"IRIS 6 quart Clear Storage Box, 6 Pack",22.72,1,113-8223083-3168208,Closed
JuliePhil,2019-03-02,B01M0XLTT5,AmazonBasics 3-Shelf Shelving Unit - Chrome,24.67,1,113-3845059-2428261,Closed
JuliePhil,2019-03-02,B0735CJJDM,AmazonBasics 4 Cube Wire Storage Shelves - White,18,1,113-3845059-2428261,Closed
JuliePhil,2021-03-07,B006WOC8E4,"Hill's Science Diet Canned Wet Cat Food, Adult, Tender Chunks & Gravy Recipes, 5.5 oz Cans (24 Cans)",37.68,1,112-6228079-6336259,Closed
JuliePhil,2020-07-02,B07CH3BWJ2,"AmazonBasics Replacement GE MWF Refrigerator Water Filter Cartridge - Pack of 3, Premium Filtration",63.63,1,114-5041633-7949851,Closed
JuliePhil,2015-08-11,B0042P6XTG,"Pinemeadow Pre 3 Wedge Pack (Right-Handed, Steel, Regular, 52/56/60-Degrees)",54.95,1,106-0928659-6269855,Closed
JuliePhil,2021-07-28,B00WTRSTAU,PKCELL Rechargeable AA Batteries NiZn Double A 1.6V 2500mWh Battery- 4Count with Ni-Zn AA/AAA Battery Charger,17.9,1,113-1424946-4032253,Closed
JuliePhil,2005-11-03,B00006L50P,Gobblet Game,29.99,2,102-8675183-3048952,Closed
JuliePhil,2023-03-31,B0BQHXKZXT,"Diverbox for iPhone 11 Case [Shockproof] [Dropproof] [Tempered Glass Screen Protector + Camera Lens Protector],Heavy Duty Protection Phone Case Cover for Apple iPhone 11 (Pink)",16.99,1,111-9831374-1113024,Closed
JuliePhil,2020-09-27,B07S2H3XB9,"Omron Bronze Blood Pressure Monitor, Upper Arm Cuff, Digital Blood Pressure Machine, Storesup To 14 Readings",35.1,1,112-6448141-0351417,Closed
JuliePhil,2020-09-27,B002JE882C,Kohler Genuine Part Gp1059291 Canister Seal,5.8,1,112-5220539-2756250,Closed
JuliePhil,2021-01-13,B07PVLZRHN,"Adult Weighted Blanket Queen Size&#xFF08;15lbs 60""x80""&#xFF09; Heavy Blanket with Premium Glass Beads, (Dark Grey) Waowoo",39.99,1,112-0174510-9960230,Closed
JuliePhil,2020-05-21,B001ECQ4JO,"Lever 2000 Bar Soap, Original, 4 oz, 16 bar",39.99,1,112-0048080-7966672,Closed
JuliePhil,2020-07-25,B00S1R8K06,"Zeskit 12 Feet Premium Audio Extension Cable, Nylon Braided, 3.5mm TRRS 4 Poles Jack (Male to Female)",8.99,1,114-1777187-5893824,Closed
JuliePhil,2020-07-25,B07Q41YCW2,"Amazon Essentials Men's 10-Pack Cotton Half Cushioned Crew Socks, White, Shoe Size: 6-12",19.81,1,114-1777187-5893824,Closed
JuliePhil,2025-04-11,B08P12RPH6,KF-94 Face Mask - Good Manner - Korea Filter (10),8.3,1,113-5673145-0227446,Closed
JuliePhil,2025-04-11,B08PBN266J,Wostar Nitrile Gloves Medium 4Mil 200Pcs Powder & Latex Free Nitrile Exam Gloves for Food Handle or Industrial Use,24.69,1,113-5673145-0227446,Closed
JuliePhil,2021-01-06,B0747R26S8,ShineNow 5 pcs Replacement ST7 Soldering iron tip For WELLER WLC100 WP25 WP30 WP35,12.55,2,113-3132505-7203463,Closed
JuliePhil,2023-08-06,B00HS7GG5G,"One Night Ultimate Werewolf by Bezier Games, Strategy Board Game",18.69,1,111-9981808-6079447,Closed
JuliePhil,2006-04-21,B0001ES9G2,"Senseo HD7810/65 Single Serve Coffee Machine, Black",49.99,1,102-0387446-5612914,Closed
JuliePhil,2012-10-10,B0072RQRME,"Flash Furniture RB-1872-GG 18-Inch Width by 72-Inch Length Granite Plastic Folding Training Table, Gray/White",49.44,1,103-1460900-9092245,Closed
JuliePhil,2021-12-13,B002Y4ZG7W,"Great Northern Popcorn Company 83-DT5621 Northern Company Red GNP Little Bambino 2-1/2 Ounce Retro Style Popcorn Popper Machine, 2.5 Ounce",74.98,1,114-7528724-4343425,Closed
JuliePhil,2011-02-26,0756404738,"The Wise Man's Fear (Kingkiller Chronicles, Day 2)",15.6,1,104-8284249-9824256,Closed
JuliePhil,2011-02-26,0142405736,Red Kayak,6.99,1,104-8284249-9824256,Closed
JuliePhil,2019-09-24,B000ND74XA,"First Alert CO605 Plug-In Battery Backup CO Alarm, 1 pack, White",19.57,1,114-2545332-2196239,Closed
JuliePhil,2019-09-24,B0002LCRMG,"Scotch Desktop Tape Dispenser Silvertech, Two-Tone (C60-ST)",3.98,1,114-8265212-9743426,Closed
JuliePhil,2019-09-24,B0006BAFKI,"Scotch Magic Tape, Numerous Applications, Invisible, Cuts Cleanly, Engineered for Office and Home Use, 3/4 x 1000 Inches, Boxed, 4 Rolls (810K4)",7.18,1,114-8265212-9743426,Closed
JuliePhil,2009-09-18,0312537565,Murder at Longbourn: A Mystery,16.49,1,002-0933951-4297039,Closed
JuliePhil,2009-09-18,B000E1NXCW,"Snoopy, Come Home",13.49,1,002-0933951-4297039,Closed
JuliePhil,2016-05-04,B009TD714M,"CBConcept® UL Listed, 40 Feet, Super Bright 10500 Lumen, 6000K Pure White, Dimmable, 110-120V AC Flexible Flat LED Strip Rope Light, 720 Units 5050 SMD LEDs, Waterproof IP65, Accessories Included, Siz",53.95,1,114-7689334-6989036,Closed
JuliePhil,2021-11-05,B0156PTDZ6,Reishunger Rice Cooker & Steamer with Keep-Warm Function - 10 Cups cooked (5 cups uncooked) - Ceramic Coating incl. Steamer Insert - For 1-6 People,49.99,1,112-2429590-9113810,Closed
JuliePhil,2019-06-09,B0747P4SM6,"Hallmark Thank You Cards, Gold Foil and Glitter Dots (40 Thank You Notes with Envelopes for Wedding, Bridal Shower, Baby Shower, Business, Graduation)",8.86,1,112-1047059-2833012,Closed
JuliePhil,2020-10-30,B07JMFP24L,"MusicNomad MN231 Premium Truss Rod Wrench - 1/4"" for Taylor Guitars, Plus Magnetized Screwdriver",12.99,1,113-5605564-7214620,Closed
JuliePhil,2016-08-31,B004800I6Y,6pc Premium-Quality Micro Precision Screwdriver Set CRV Eyeglasses Watches Electronics Aluminum Handle - Lifetime Warranty,8.99,1,102-7506018-1330615,Closed
JuliePhil,2016-08-31,B00HZFCBYG,Wildkin Radiant Orchid Lunch Box,16.64,1,111-5310114-0145801,Closed
JuliePhil,2016-08-31,B01ACAR406,"Hydro Flask 32 oz Vacuum Insulated Stainless Steel Water Bottle, Wide Mouth w/Flex Cap, Plum",39.95,1,111-5310114-0145801,Closed
JuliePhil,2016-08-31,B01ACAXB1W,"Hydro Flask 18 oz Vacuum Insulated Stainless Steel Water Bottle, Wide Mouth w/Flex Cap, Cobalt",29.95,1,111-5310114-0145801,Closed
JuliePhil,2024-08-06,B079SJ3J3H,"Danjor Linens King Size Sheets Set - 6 Piece Set Including 4 Pillowcases - Deep Pockets - Breathable, Soft Bed Sheets - Wrinkle Free - Machine Washable - Taupe King Bed Sheets - 6 pc",26.99,1,113-4642953-8901827,Closed
JuliePhil,2022-04-09,B00HWNVEXK,OXO Good Grips Microfiber Delicate Duster,8.95,1,113-4827844-7107446,Closed
JuliePhil,2022-04-09,B01BD09TMU,"4"" x 6"" Compatible with Dymo® 4XL Postage Shipping Labels, Compatible with Dymo® 1744907 (1 Roll - 220 Labels Per Roll) (1 Pack)",11.43,1,111-7869414-8833060,Closed
JuliePhil,2019-04-16,B008MOLEGK,"Breadboard, 175x230mm, 2390 Holes",26.9,1,114-5164411-9609854,Closed
JuliePhil,2023-04-20,B07DFFFNWL,"KTRIO Large Gaming Mouse Pad with Stitched Edges, Extended Mousepad with Superior Micro-Weave Cloth, Non-Slip Base, Water Resist Keyboard Pad, Desk Pad for Gamer, Office & Home, 35.4 x 15.7 in, Black",17.99,1,111-3005305-0476218,Closed
JuliePhil,2024-06-10,B0C33LBJ5C,"Hestiasko Pool Towel Rack Outdoor, 59"" Metal Outdoor Towel Rack for Hot Tub with 3 Adjustable Bars, Hot Tub Accessories for Adults, Outdoor Towel Rack for Pool, Upscale Pool Towel Rack - Gray",69.98,1,114-6120394-5485864,Closed
JuliePhil,2017-02-25,B0042P6XTG,"Pinemeadow Pre 3 Wedge Pack (Right-Handed, Steel, Regular, 52/56/60-Degrees)",71.89,1,107-6654540-5707465,Closed
JuliePhil,2024-03-04,B0BPSJK5FF,"MIER Women's Golf Polo Shirts UPF50+ Collared V Neck Short Sleeve Tennis Shirt, Dry Fit, Moisture Wicking, Lavender, L",23.99,1,114-1291430-4359468,Closed
JuliePhil,2024-03-04,B09W4GRQ93,"MIER Women's Golf Polo Shirts CollaPink V Neck Short Sleeve Tennis Shirt, Dry Fit, Moisture Wicking, Pink, L",23.99,1,114-1291430-4359468,Closed
JuliePhil,2017-07-26,1599869772,The Art Of War,3.99,1,113-9927891-1657004,Closed
JuliePhil,2014-01-28,1477848150,Timebound (The Chronos Files),8.97,1,108-1599185-7647432,Closed
JuliePhil,2014-01-28,0375842209,The Book Thief,6.55,1,108-1599185-7647432,Closed
JuliePhil,2022-10-08,B001UP6A6C,"Tile Redi 3060L-PVC Shower Pan with Left Drain- Single Curb Shower Base, 2"" PVC Drain, and Plate Included, 60"" Width x 30"" Depth",693,1,111-7142277-9957838,Closed
JuliePhil,2024-10-26,B078XKJVSB,"FDgard Gut Health Supplement, Indigestion, Nausea & Bloating, Upset Stomach, 36 Capsules (Packaging May Vary)",27.44,1,111-0011704-4061046,Closed
JuliePhil,2024-10-26,B01B1K1GVY,"Ensure Compact Nutrition Shake With 9g of Protein and 25 Vitamins and Minerals, Vanilla, 4 fl oz, Pack of 24",56.38,1,111-0011704-4061046,Closed
JuliePhil,2024-10-26,B08ZB96PD6,"BOOST Soothe Strawberry-Kiwi, 24 Count",52.87,1,111-0011704-4061046,Closed
JuliePhil,2010-01-29,B002M8Z0M6,Air Hogs Sharp Shooter Blue,34.99,1,103-1027683-3213030,Closed
JuliePhil,2023-08-20,B017WUHQQ6,"Genuine Joe GJO85130 Value Plus Plunger,Yellow",4.19,3,111-5593614-4546630,Closed
JuliePhil,2023-01-21,B00GI222GY,Anastasia Beverly Hills - Brow Powder Duo - Medium Brown,23,1,111-6293044-3503423,Closed
JuliePhil,2023-01-21,B08C1W5N87,"Fire TV Stick with Alexa Voice Remote (includes TV controls), HD streaming device",29.99,2,111-5862624-9665830,Closed
JuliePhil,2016-08-18,B010Q2RZ68,"adidas Performance Men's Messi 15.3 Soccer Shoe,Black/Shock Green/Solar Red,8.5 M US",52.49,1,107-1549595-1757822,Closed
JuliePhil,2011-01-01,B003CNDNNI,Nerf N-Strike Stampede ECS (with Bonus Darts),50,1,002-0762811-3564210,Closed
JuliePhil,2019-11-15,B073FDKRL5,"Quiksilver Boys' Monkey Wrench Youth Sandal, TAN - Solid, 5(37) M US Big Kid",19.2,1,111-8710816-5312244,Closed
JuliePhil,2016-05-11,B0179R64SI,6 PACK Book Cover Stretchable and Great value text book covers in 3 colours and medium and large size book sox style cover for hardcover textbooks UNIVERSAL SIZE BOOK COVER PROTECTIVE MATERIAL,10,1,102-3001474-3381039,Closed
JuliePhil,2020-01-17,B01CCFPC0I,Burt's Bees for Cats Hypoallergenic Shampoo with Shea Butter and Honey | Best Shampoo For All Cats and Kittens With Sensitive Skin,3.38,1,112-5837106-8576246,Closed
JuliePhil,2020-11-02,B07GV57JYJ,"PetLovers Extra Sticky Lint Roller Mega Value Set 450 Sheets for Pet Hair Removal, Dog and Cat Lint Remover",17.95,1,114-5861337-4769832,Closed
JuliePhil,2021-03-17,B00M382RJO,"Zebra Pen Z-Grip Retractable Ballpoint Pen, Medium Point, 1.0mm, Black Ink, - 18 Pieces, Model Number: 22218",5.92,1,112-6026819-2365042,Closed
JuliePhil,2018-01-09,B078KWWM19,ONLYSHE Women's Formal Cold Shoulder Casual Party Swing T-Shirt Dress Winered Small,25.99,1,112-5690156-4680211,Closed
JuliePhil,2021-05-04,B0088AYPOG,"Igloo 2-Gallon Sport Beverage Cooler, Majestic Blue, Model Number: 31377",12.99,1,112-0166189-5527410,Closed
JuliePhil,2024-02-09,B0009X0QSY,"Dr. Elsey's Precious Cat Ultra Cat Litter, 18 pound bag",17.84,2,114-4942518-7461042,Closed
JuliePhil,2007-06-25,0618733965,The Namesake (movie tie-in edition),11.2,1,103-8613266-1328658,Closed
JuliePhil,2007-06-25,1561709956,Meditations to Heal Your Life (Hay House Lifestyles) (Hay House Lifestyles),13.46,1,103-8613266-1328658,Closed
JuliePhil,2007-06-25,0743282280,Don't Kiss Them Good-bye,11.2,1,103-8613266-1328658,Closed
JuliePhil,2020-02-08,B07K9R9LBV,22 awg Silicone Electrical Wire 2 Conductor Parallel Wire line 200ft [Black 100ft Red 100ft] 22 Gauge Soft and Flexible Hook Up oxygen free Stranded Tinned copper wire,23.98,1,114-7773952-1417032,Closed
JuliePhil,2020-02-08,B07BWC596B,"Nano Shield NS085 Hook-up Stranded Wire 22 AWG with UL3132, 6 Colors (23ft Each) Flexible 22 Gauge Silicone Wire Rubber Insulated Electrical Wire, 300V Tinned Copper Electric Cable for DIY",12.99,1,114-7773952-1417032,Closed
JuliePhil,2024-10-28,B0CRB6XFD3,"BAYZZ 35 Oz Glass Meal Prep Containers, 5 Packs Glass Food Storage Containers, Airtight Lunch Bento Boxes with Lids - Microwave, Oven, Freezer Safe",27.99,1,114-6152140-5673063,Closed
JuliePhil,2022-05-24,B0994DBYJH,"Fanny Pack for Men Women,Crossbody Waist Bag Pack,Belt Bag for Travel Walking Running Hiking Cycling,Easy Carry Any Phone,Wallet (Black)",13.99,1,112-0218808-8645068,Closed
JuliePhil,2022-05-24,B094G1GL8T,"Portable Charger, 2-Pack 20000mAh Power Bank Ultra Slim Fast Charging External Battery Pack with Dual USB Outputs Compatible with iPhone 13/12 Pro/12/11/XR/X, Samsung S20, iPad Tablet etc.",28,1,112-0218808-8645068,Closed
JuliePhil,2012-08-14,B006CRPM1W,Balance Beam - BB4 - Padded Suede 4 Foot Balance Beam (Tan),52.95,1,105-4417728-2880241,Closed
JuliePhil,2020-07-25,B07JKZMTF7,"Amazon Essentials Men's Slim-Fit Short-Sleeve Plaid Casual Poplin Shirt, Coral/Navy, Medium",16.61,1,114-1777187-5893824,Closed
JuliePhil,2009-01-14,B001APM444,Mario Super Sluggers,36.99,1,002-4604588-2673003,Closed
JuliePhil,2012-12-13,B008J16AQK,Angry Birds Trilogy,19.99,1,002-6072340-7325808,Closed
JuliePhil,2020-12-14,B01LT4XTHQ,"WE Games Color Bright Plastic Staunton Tournament Chessmen with 3.75 in. King - Half Set, White",10.99,1,113-7764375-8323457,Closed
JuliePhil,2020-12-13,B07VN72P57,Provitalize | Best Natural Weight Management Probiotic,40,1,112-8288282-6583415,Closed
JuliePhil,2003-06-12,B00005IAYH,Koala Baby Duck Dream Baby Towel Set,12.99,1,102-0778581-3769736,Closed
JuliePhil,2003-06-12,B00000IS2O,"Mini Polka Dot Rattle, Pogo Rattle, Smiley Face Rattle, and Fascination Station Gift Set",27.99,1,102-0778581-3769736,Closed
JuliePhil,2018-03-13,B00OHQ3LTA,"Generic ESD Anti Static Shielding Bags Zip Lock Usable Size 2.2"" x 4"" Pack of 50pcs",5.29,1,112-0051635-0430612,Closed
JuliePhil,2014-01-03,B003EYVXZ0,To Save a Life,9.79,1,114-9677236-4857853,Closed
JuliePhil,2020-07-29,B00XCFFQJ0,"BINO Refrigerator, Freezer and Pantry Cabinet Storage Organizer Bin with Handles - Clear and Transparent Plastic Wide Nesting Food Container for Home and Kitchen (Clear, Small)",8.99,1,112-5930418-3253010,Closed
JuliePhil,2020-07-29,B07B9X3DBX,Zacurate Fingertip Pulse Oximeter Blood Oxygen Saturation Monitor with Batteries and Lanyard Included (Sapphire Blue),23.95,1,112-5930418-3253010,Closed
JuliePhil,2020-07-29,B00JXPSKX2,"Pomona 1508/POM Test Lead Holder for Wires Up to .210"" Diameter",18.49,1,114-2998780-0289823,Closed
JuliePhil,2021-01-07,B07PT7K1PH,"Transparent Tape Invisible Tape Clear Tape for Office Home School Use, 3/4 x 1000 Inches, Pack of 6, Boxed, Tape Refill for Dispenser, Frosted and Invisible on Paper, Great for Correction and labeling",10.99,1,112-7525230-0975441,Closed
JuliePhil,2021-10-26,B089QG3YF8,Original Provitalize | Best Natural Weight Management Probiotic (3),120,1,112-3504312-1076262,Closed
JuliePhil,2020-07-07,B07211YWMK,"Koolertron Upgraded 15MHz DDS Signal Generator Counter,High Precision Dual-Channel Arbitrary Waveform Function Generator Frequency Meter 200MSa/s (15MHz)",99.99,1,114-5963353-3857034,Closed
JuliePhil,2018-08-16,B071794384,Yibuy 0.8 mm Black Trapezoid Shape Type 2 Mouthpiece Patches Pads Cushions for Sax Clarinet Alto Saxophone Pack of 8,5.2,1,112-9825140-3589017,Closed
JuliePhil,2024-07-09,B0009X29WK,"Dr. Elsey's Premium Clumping Cat Litter - Ultra - 99.9% Dust-Free, Low Tracking, Hard Clumping, Superior Odor Control, Unscented & Natural Ingredients",20.99,1,114-6382624-2152200,Closed
JuliePhil,2022-08-25,B09MNB4LG2,2Pack iPhone Fast Charger - Apple MFi Certified - 20W USB C Wall Charger with 6Ft Type C to Lightning Cable for iPhone 13 12 11 Pro XR XS Max X 8 Plus iPad AirPods Pro - Supports Power Delivery(White),17.67,1,111-8554306-7437838,Closed
JuliePhil,2022-08-25,B097BL622M,"USB C to Lightning Cable 3Pack 6FT [Apple MFi Certified] iPhone Fast Charger Cable USB-C Power Delivery Charging Cord for iPhone 13/12/12 PRO Max/12 Mini/11/11PRO/XS/Max/XR/X/8/8Plus/iPad, White",10.99,1,111-8554306-7437838,Closed
